-287.3424,8.3355,-82.7940,0.163415
-288.0615,8.3760,-81.4550,0.163770
-288.7785,8.4166,-80.1156,0.164124
-289.4933,8.4565,-78.7759,0.164478
-290.2059,8.4957,-77.4356,0.164832
-290.9160,8.5349,-76.0948,0.165186
-291.6236,8.5724,-74.7533,0.165540
-292.3290,8.6101,-73.4113,0.165894
-293.0321,8.6464,-72.0687,0.166247
-293.7328,8.6832,-70.7255,0.166601
-294.4311,8.7208,-69.3818,0.166954
-295.1271,8.7587,-68.0375,0.167307
-295.8213,8.7973,-66.6930,0.167660
-296.5137,8.8361,-65.3482,0.168013
-297.2045,8.8750,-64.0028,0.168366
-297.8936,8.9138,-62.6564,0.168719
-298.5812,8.9524,-61.3092,0.169072
-299.2674,8.9899,-59.9611,0.169425
-299.9525,9.0282,-58.6124,0.169778
-300.6365,9.0651,-57.2628,0.170130
-301.3195,9.1015,-55.9125,0.170484
-302.0016,9.1372,-54.5615,0.170837
-302.6828,9.1714,-53.2098,0.171190
-303.3631,9.2053,-51.8577,0.171543
-304.0427,9.2381,-50.5053,0.171896
-304.7215,9.2719,-49.1527,0.172249
-305.3994,9.3068,-47.7997,0.172602
-306.0763,9.3423,-46.4463,0.172955
-306.7520,9.3785,-45.0925,0.173308
-307.4267,9.4154,-43.7384,0.173661
-308.1007,9.4531,-42.3840,0.174014
-308.7738,9.4910,-41.0290,0.174367
-309.4463,9.5296,-39.6735,0.174720
-310.1176,9.5681,-38.3173,0.175073
-310.7881,9.6072,-36.9605,0.175426
-311.4574,9.6466,-35.6031,0.175779
-312.1259,9.6865,-34.2451,0.176132
-312.7936,9.7260,-32.8866,0.176485
-313.4609,9.7656,-31.5276,0.176838
-314.1274,9.8033,-30.1681,0.177192
-314.7939,9.8409,-28.8083,0.177545
-315.4596,9.8771,-27.4478,0.177898
-316.1247,9.9134,-26.0868,0.178252
-316.7893,9.9484,-24.7252,0.178605
-317.4531,9.9842,-23.3635,0.178959
-318.1171,10.0194,-22.0018,0.179312
-318.7807,10.0567,-20.6402,0.179665
-319.4443,10.0937,-19.2787,0.180019
-320.1081,10.1309,-17.9175,0.180372
-320.7722,10.1675,-16.5565,0.180725
-321.4363,10.2034,-15.1956,0.181079
-322.0999,10.2386,-13.8348,0.181432
-322.7636,10.2739,-12.4742,0.181785
-323.4272,10.3084,-11.1135,0.182138
-324.0909,10.3445,-9.7532,0.182491
-324.7545,10.3801,-8.3931,0.182844
-325.4186,10.4161,-7.0332,0.183197
-326.0823,10.4531,-5.6741,0.183550
-326.7461,10.4895,-4.3159,0.183903
-327.4101,10.5273,-2.9587,0.184255
-328.0737,10.5651,-1.6024,0.184607
-328.7370,10.6031,-0.2470,0.184960
-329.3999,10.6407,1.1077,0.185311
-330.0621,10.6776,2.4616,0.185663
-330.7242,10.7142,3.8146,0.186014
-331.3857,10.7508,5.1669,0.186366
-332.0471,10.7875,6.5188,0.186717
-332.7085,10.8240,7.8705,0.187068
-333.3699,10.8607,9.2219,0.187419
-334.0314,10.8985,10.5730,0.187770
-334.6936,10.9370,11.9236,0.188121
-335.3565,10.9757,13.2740,0.188472
-336.0204,11.0151,14.6240,0.188823
-336.6851,11.0539,15.9737,0.189174
-337.3510,11.0924,17.3230,0.189525
-338.0183,11.1305,18.6718,0.189876
-338.6881,11.1679,20.0196,0.190227
-339.3605,11.2055,21.3663,0.190578
-340.0348,11.2429,22.7122,0.190929
-340.7103,11.2802,24.0579,0.191280
-341.3868,11.3170,25.4034,0.191632
-342.0645,11.3538,26.7490,0.191983
-342.7433,11.3906,28.0946,0.192335
-343.4233,11.4284,29.4403,0.192687
-344.1046,11.4681,30.7859,0.193038
-344.7874,11.5092,32.1312,0.193390
-345.4715,11.5526,33.4762,0.193742
-346.1569,11.5986,34.8209,0.194095
-346.8434,11.6463,36.1655,0.194447
-347.5309,11.6955,37.5097,0.194799
-348.2197,11.7456,38.8536,0.195152
-348.9100,11.7962,40.1970,0.195504
-349.6019,11.8471,41.5399,0.195857
-350.2951,11.8970,42.8825,0.196209
-350.9893,11.9461,44.2248,0.196562
-351.6848,11.9952,45.5668,0.196914
-352.3817,12.0445,46.9083,0.197267
-353.0802,12.0944,48.2494,0.197620
-353.7802,12.1444,49.5900,0.197973
-354.4817,12.1945,50.9300,0.198326
-355.1844,12.2454,52.2696,0.198679
-355.8886,12.2960,53.6089,0.199032
-356.5940,12.3483,54.9476,0.199385
-357.3010,12.4017,56.2856,0.199738
-358.0090,12.4565,57.6232,0.200091
-358.7184,12.5134,58.9601,0.200445
-359.4294,12.5705,60.2961,0.200798
-360.1422,12.6282,61.6312,0.201151
-360.8572,12.6889,62.9651,0.201504
-361.5742,12.7503,64.2978,0.201858
