x,y,z,pot
-639.2952,-28.4577,852.1082,0.741745
-639.7353,-28.4395,850.5753,0.741975
-640.1574,-28.4211,849.0423,0.742204
-640.5610,-28.4024,847.5093,0.742433
-640.9454,-28.3823,845.9766,0.742660
-641.3116,-28.3610,844.4445,0.742887
-641.6601,-28.3400,842.9132,0.743113
-641.9906,-28.3192,841.3832,0.743339
-642.3019,-28.2956,839.8547,0.743564
-642.5931,-28.2693,838.3275,0.743788
-642.8651,-28.2383,836.8021,0.744011
-643.1207,-28.2071,835.2787,0.744233
-643.3591,-28.1761,833.7578,0.744455
-643.5795,-28.1451,832.2394,0.744676
-643.7827,-28.1148,830.7236,0.744897
-643.9677,-28.0826,829.2109,0.745116
-644.1354,-28.0494,827.7015,0.745335
-644.2856,-28.0157,826.1951,0.745553
-644.4188,-27.9812,824.6923,0.745771
-644.5354,-27.9480,823.1931,0.745987
-644.6409,-27.9123,821.5911,0.746219
-644.7272,-27.8758,819.9938,0.746449
-644.7947,-27.8387,818.4014,0.746679
-644.8439,-27.8010,816.8140,0.746908
-644.8748,-27.7636,815.2318,0.747136
-644.8867,-27.7249,813.6551,0.747363
-644.8803,-27.6868,812.0840,0.747589
-644.8546,-27.6467,810.5189,0.747815
-644.8109,-27.6072,808.9597,0.748040
-644.7491,-27.5680,807.4066,0.748264
-644.6689,-27.5280,805.8597,0.748487
-644.5704,-27.4884,804.3191,0.748709
-644.4529,-27.4455,802.7852,0.748931
-644.3185,-27.4026,801.2573,0.749152
-644.1663,-27.3568,799.7354,0.749372
-643.9972,-27.3121,798.2192,0.749592
-643.8109,-27.2659,796.7090,0.749812
-643.6077,-27.2190,795.2044,0.750030
-643.3875,-27.1719,793.7054,0.750249
-643.1499,-27.1241,792.2123,0.750467
-642.8954,-27.0770,790.7249,0.750684
-642.6238,-27.0300,789.2431,0.750901
-642.3364,-26.9840,787.7667,0.751118
-642.0323,-26.9387,786.2958,0.751335
-641.7129,-26.8926,784.8300,0.751551
-641.3564,-26.8447,783.2718,0.751781
-640.9852,-26.7966,781.7187,0.752011
-640.6005,-26.7495,780.1701,0.752241
-640.2033,-26.7013,778.6260,0.752471
-639.7946,-26.6544,777.0858,0.752701
-639.3762,-26.6061,775.5490,0.752930
-638.9489,-26.5589,774.0148,0.753160
-638.5142,-26.5121,772.4829,0.753389
-638.0711,-26.4671,770.9540,0.753619
-637.6188,-26.4191,769.4290,0.753848
-637.1573,-26.3718,767.9065,0.754077
-636.6871,-26.3232,766.3865,0.754306
-636.2103,-26.2767,764.8688,0.754536
-635.7260,-26.2314,763.3538,0.754765
-635.2312,-26.1834,761.8419,0.754994
-634.7283,-26.1346,760.3325,0.755223
-634.2189,-26.0874,758.8244,0.755453
-633.7014,-26.0408,757.3182,0.755682
-633.1721,-25.9908,755.8149,0.755912
-632.6323,-25.9418,754.3154,0.756142
-632.0839,-25.8944,752.8179,0.756372
-631.5263,-25.8494,751.3225,0.756602
-630.9576,-25.8030,749.8298,0.756832
-630.3790,-25.7579,748.3394,0.757062
-629.8285,-25.7168,746.9437,0.757278
-629.2697,-25.6744,745.5498,0.757495
-628.7027,-25.6315,744.1577,0.757711
-628.1287,-25.5895,742.7666,0.757928
-627.5469,-25.5494,741.3770,0.758145
-626.9572,-25.5104,739.9889,0.758363
-626.3605,-25.4728,738.6019,0.758580
-625.7567,-25.4357,737.2158,0.758798
-625.1451,-25.3981,735.8307,0.759016
-624.5259,-25.3590,734.4467,0.759235
-623.8995,-25.3194,733.0634,0.759454
-623.2662,-25.2778,731.6810,0.759673
-622.6257,-25.2358,730.2990,0.759892
-621.9775,-25.1914,728.9183,0.760112
-621.3217,-25.1464,727.5386,0.760332
-620.6591,-25.1012,726.1595,0.760553
-619.9911,-25.0550,724.7804,0.760774
-619.3183,-25.0094,723.4007,0.760995
-618.6403,-24.9633,722.0210,0.761216
-617.9575,-24.9157,720.6412,0.761438
-617.2694,-24.8683,719.2606,0.761661
-616.5760,-24.8190,717.8805,0.761883
-615.8766,-24.7700,716.5004,0.762106
-615.1721,-24.7211,715.1198,0.762330
-614.4621,-24.6723,713.7396,0.762553
-613.7461,-24.6242,712.3599,0.762777
-613.0250,-24.5768,710.9796,0.763002
-612.2987,-24.5287,709.5998,0.763226
-611.5669,-24.4818,708.2200,0.763452
-610.8297,-24.4353,706.8402,0.763677
-610.0880,-24.3888,705.4598,0.763903
-609.3411,-24.3435,704.0797,0.764129
-608.5887,-24.2971,702.7000,0.764355
-607.8311,-24.2501,701.3203,0.764582
-607.0682,-24.2017,699.9410,0.764809
-606.3000,-24.1538,698.5620,0.765037
-605.5264,-24.1047,697.1833,0.765265
-604.7472,-24.0556,695.8054,0.765493
-603.9623,-24.0073,694.4280,0.765721
-603.1712,-23.9568,693.0513,0.765950
-602.3735,-23.9055,691.6752,0.766180
-601.5696,-23.8539,690.2991,0.766409
-600.7595,-23.8030,688.9233,0.766639
-599.9431,-23.7519,687.5482,0.766870
-599.1208,-23.7008,686.1730,0.767101
-598.2921,-23.6498,684.7980,0.767332
-597.5128,-23.6017,683.5153,0.767548
-596.7275,-23.5545,682.2327,0.767765
-595.9367,-23.5073,680.9501,0.767982
-595.1406,-23.4609,679.6675,0.768200
-594.3386,-23.4147,678.3849,0.768418
-593.5309,-23.3682,677.1030,0.768636
-592.7175,-23.3214,675.8213,0.768855
-591.8982,-23.2739,674.5402,0.769074
-591.0732,-23.2276,673.2592,0.769294
-590.2424,-23.1814,671.9789,0.769514
-589.4054,-23.1357,670.6993,0.769734
-588.5621,-23.0901,669.4206,0.769955
-587.7120,-23.0437,668.1432,0.770176
-586.8549,-22.9994,666.8672,0.770398
-585.9907,-22.9556,665.5928,0.770619
-585.1195,-22.9138,664.3198,0.770842
-584.2411,-22.8699,663.0488,0.771064
-583.3554,-22.8267,661.7797,0.771287
-582.4627,-22.7853,660.5118,0.771511
-581.5631,-22.7417,659.2462,0.771735
-580.6565,-22.6999,657.9823,0.771959
-579.7418,-22.6518,656.7216,0.772183
-578.8201,-22.5988,655.4633,0.772408
-577.8925,-22.5461,654.2059,0.772633
-576.9599,-22.4936,652.9493,0.772859
-576.0225,-22.4437,651.6932,0.773085
-575.0802,-22.3956,650.4376,0.773311
-574.1332,-22.3473,649.1827,0.773538
-573.1816,-22.2986,647.9284,0.773765
-572.2256,-22.2494,646.6748,0.773992
-571.2654,-22.1998,645.4213,0.774219
-570.3005,-22.1486,644.1688,0.774447
-569.3311,-22.0965,642.9170,0.774675
-568.3575,-22.0424,641.6660,0.774904
-567.3799,-21.9878,640.4150,0.775133
-566.3982,-21.9322,639.1649,0.775362
-565.4125,-21.8771,637.9150,0.775591
-564.4229,-21.8228,636.6657,0.775821
-563.4293,-21.7698,635.4166,0.776051
-562.4317,-21.7176,634.1682,0.776281
-561.4299,-21.6652,632.9206,0.776512
-560.4241,-21.6130,631.6735,0.776743
-559.4142,-21.5593,630.4272,0.776974
-558.4003,-21.5060,629.1816,0.777206
-557.3824,-21.4528,627.9366,0.777437
-556.3607,-21.3995,626.6925,0.777669
-555.3352,-21.3460,625.4489,0.777902
-554.3058,-21.2927,624.2059,0.778134
-553.3465,-21.2435,623.0522,0.778351
-552.3840,-21.1956,621.8992,0.778567
-551.4180,-21.1474,620.7470,0.778784
-550.4484,-21.0989,619.5958,0.779001
-549.4752,-21.0500,618.4456,0.779218
-548.4987,-21.0003,617.2960,0.779435
-547.5187,-20.9507,616.1472,0.779653
-546.5356,-20.9024,614.9991,0.779871
-545.5494,-20.8540,613.8517,0.780089
-544.5597,-20.8058,612.7051,0.780307
-543.5668,-20.7568,611.5591,0.780526
-542.5707,-20.7078,610.4141,0.780744
-541.5712,-20.6591,609.2697,0.780963
-540.5687,-20.6105,608.1259,0.781183
-539.5631,-20.5616,606.9830,0.781402
-538.5545,-20.5125,605.8406,0.781622
-537.5430,-20.4626,604.6990,0.781842
-536.5284,-20.4122,603.5580,0.782062
-535.5110,-20.3621,602.4177,0.782282
-534.4909,-20.3122,601.2779,0.782502
-533.4679,-20.2630,600.1385,0.782723
-532.4420,-20.2139,598.9999,0.782944
-531.4133,-20.1644,597.8621,0.783165
-530.3820,-20.1150,596.7247,0.783386
-529.3480,-20.0654,595.5876,0.783608
-528.3115,-20.0160,594.4514,0.783829
-527.2725,-19.9671,593.3152,0.784051
-526.2311,-19.9184,592.1796,0.784273
-525.1872,-19.8706,591.0441,0.784496
-524.1410,-19.8233,589.9087,0.784718
-523.0924,-19.7767,588.7740,0.784941
-522.0414,-19.7301,587.6396,0.785164
-520.9880,-19.6828,586.5057,0.785387
-519.9321,-19.6350,585.3724,0.785610
-518.8738,-19.5865,584.2395,0.785833
-517.8134,-19.5371,583.1071,0.786057
-516.7511,-19.4869,581.9747,0.786281
-515.6866,-19.4358,580.8425,0.786505
-514.6201,-19.3859,579.7106,0.786729
-513.5516,-19.3371,578.5787,0.786953
-512.4809,-19.2888,577.4473,0.787178
-511.4076,-19.2405,576.3165,0.787403
-510.3314,-19.1933,575.1870,0.787627
-509.2520,-19.1465,574.0587,0.787852
-508.1694,-19.0990,572.9320,0.788078
-507.0832,-19.0511,571.8070,0.788303
-505.9937,-19.0021,570.6838,0.788529
-504.9009,-18.9535,569.5620,0.788754
-503.8049,-18.9042,568.4420,0.788980
-502.7055,-18.8561,567.3234,0.789206
-501.6028,-18.8086,566.2065,0.789432
-500.4967,-18.7618,565.0915,0.789659
-499.3869,-18.7145,563.9786,0.789885
-498.2731,-18.6652,562.8684,0.790112
-497.1559,-18.6151,561.7609,0.790339
-496.0375,-18.5665,560.6584,0.790565
-494.9180,-18.5190,559.5616,0.790791
-493.7939,-18.4737,558.4669,0.791017
-492.6654,-18.4269,557.3760,0.791243
-491.5325,-18.3809,556.2880,0.791469
-490.3954,-18.3342,555.2033,0.791696
-489.2544,-18.2879,554.1211,0.791923
-488.1091,-18.2416,553.0415,0.792149
-486.9595,-18.1929,551.9650,0.792376
-485.8055,-18.1457,550.8906,0.792604
-484.6475,-18.0995,549.8181,0.792831
-483.4853,-18.0557,548.7476,0.793059
-482.3185,-18.0119,547.6799,0.793287
-481.1469,-17.9678,546.6149,0.793515
-479.9710,-17.9241,545.5518,0.793743
-478.7912,-17.8805,544.4910,0.793972
-477.6066,-17.8396,543.4327,0.794201
-476.4168,-17.7967,542.3781,0.794430
-475.2217,-17.7530,541.3269,0.794659
-474.0212,-17.7079,540.2795,0.794889
-472.8151,-17.6615,539.2363,0.795119
-471.6029,-17.6145,538.1977,0.795349
-470.3848,-17.5670,537.1638,0.795579
-469.1607,-17.5192,536.1346,0.795810
-467.9304,-17.4715,535.1104,0.796040
-466.6938,-17.4236,534.0914,0.796271
-465.4512,-17.3761,533.0775,0.796502
-464.2026,-17.3295,532.0684,0.796734
-462.9481,-17.2839,531.0642,0.796965
-461.6874,-17.2399,530.0652,0.797197
-460.4206,-17.1963,529.0715,0.797429
-459.1480,-17.1533,528.0826,0.797661
-457.8695,-17.1107,527.0989,0.797894
-456.5853,-17.0684,526.1201,0.798126
-455.2956,-17.0261,525.1461,0.798359
-454.0010,-16.9839,524.1760,0.798592
-452.7020,-16.9416,523.2095,0.798826
-451.3989,-16.8992,522.2457,0.799059
-450.0919,-16.8567,521.2845,0.799293
-448.7816,-16.8139,520.3256,0.799527
-447.5691,-16.7740,519.4422,0.799743
-446.3536,-16.7331,518.5609,0.799960
-445.1350,-16.6914,517.6818,0.800176
-443.9134,-16.6499,516.8044,0.800393
-442.6890,-16.6084,515.9291,0.800610
-441.4617,-16.5677,515.0555,0.800827
-440.2315,-16.5276,514.1840,0.801044
-438.9983,-16.4883,513.3143,0.801262
-437.7622,-16.4510,512.4464,0.801479
-436.5231,-16.4152,511.5805,0.801697
-435.2812,-16.3793,510.7166,0.801915
-434.0365,-16.3433,509.8546,0.802133
-432.7887,-16.3066,508.9948,0.802352
-431.5382,-16.2699,508.1365,0.802570
-430.2852,-16.2338,507.2798,0.802789
-429.0294,-16.1985,506.4248,0.803008
-427.7707,-16.1643,505.5717,0.803227
-426.5092,-16.1308,504.7206,0.803446
-425.2449,-16.0986,503.8712,0.803666
-423.9777,-16.0660,503.0241,0.803885
-422.7076,-16.0338,502.1788,0.804105
-421.4348,-16.0011,501.3354,0.804325
-420.1592,-15.9684,500.4941,0.804545
-418.8808,-15.9353,499.6548,0.804766
-417.5998,-15.9008,498.8174,0.804986
-416.3162,-15.8658,497.9819,0.805207
-415.0299,-15.8296,497.1482,0.805428
-413.7412,-15.7920,496.3163,0.805649
-412.4499,-15.7543,495.4862,0.805870
-411.1561,-15.7165,494.6577,0.806091
-409.8599,-15.6794,493.8309,0.806313
-408.5612,-15.6427,493.0058,0.806535
-407.2599,-15.6057,492.1828,0.806756
-405.9559,-15.5684,491.3619,0.806978
-404.6492,-15.5309,490.5432,0.807201
-403.3400,-15.4944,489.7260,0.807423
-402.0284,-15.4584,488.9108,0.807646
-400.7141,-15.4231,488.0978,0.807868
-399.3971,-15.3880,487.2868,0.808091
-398.0776,-15.3532,486.4775,0.808314
-396.7558,-15.3188,485.6701,0.808537
-395.4313,-15.2846,484.8649,0.808761
-394.1042,-15.2504,484.0620,0.808984
-392.7744,-15.2153,483.2613,0.809208
-391.4420,-15.1801,482.4627,0.809432
-390.1070,-15.1449,481.6663,0.809656
-388.7695,-15.1095,480.8721,0.809880
-387.4295,-15.0753,480.0796,0.810104
-386.0871,-15.0414,479.2891,0.810329
-384.7422,-15.0076,478.5009,0.810553
-383.3948,-14.9732,477.7148,0.810778
-382.0449,-14.9387,476.9307,0.811003
-380.6927,-14.9043,476.1484,0.811228
-379.3381,-14.8704,475.3682,0.811453
-377.9810,-14.8372,474.5900,0.811679
-376.6216,-14.8040,473.8138,0.811904
-375.2597,-14.7710,473.0396,0.812130
-373.8954,-14.7375,472.2679,0.812356
-372.5285,-14.7036,471.4985,0.812582
-371.1592,-14.6699,470.7312,0.812808
-369.7875,-14.6368,469.9657,0.813034
-368.4136,-14.6040,469.2022,0.813261
-367.0374,-14.5712,468.4409,0.813487
-365.6589,-14.5379,467.6815,0.813714
-364.2781,-14.5042,466.9244,0.813941
-362.8950,-14.4699,466.1693,0.814168
-361.5096,-14.4350,465.4164,0.814395
-360.1221,-14.3995,464.6653,0.814623
-358.7323,-14.3640,463.9163,0.814850
-357.3405,-14.3287,463.1688,0.815078
-355.9468,-14.2935,462.4230,0.815305
-354.5510,-14.2584,461.6789,0.815533
-353.1533,-14.2232,460.9362,0.815761
-351.7538,-14.1886,460.1951,0.815990
-350.3524,-14.1537,459.4553,0.816218
-348.9494,-14.1193,458.7165,0.816446
-347.5450,-14.0849,457.9783,0.816675
-346.1394,-14.0510,457.2402,0.816904
-344.7328,-14.0172,456.5018,0.817133
-343.3254,-13.9832,455.7630,0.817362
-341.9172,-13.9499,455.0236,0.817591
-340.5085,-13.9165,454.2832,0.817820
-339.0990,-13.8842,453.5419,0.818050
-337.6891,-13.8517,452.7995,0.818279
-336.2785,-13.8190,452.0564,0.818509
-334.8675,-13.7850,451.3125,0.818739
-333.4561,-13.7490,450.5673,0.818969
-332.0444,-13.7123,449.8207,0.819199
-330.6323,-13.6750,449.0729,0.819429
-329.2200,-13.6378,448.3237,0.819659
-327.8075,-13.6004,447.5731,0.819890
-326.3949,-13.5624,446.8210,0.820121
-324.9820,-13.5245,446.0674,0.820351
-323.5692,-13.4863,445.3119,0.820582
-322.1563,-13.4485,444.5546,0.820813
-320.7435,-13.4121,443.7954,0.821044
-319.3309,-13.3762,443.0339,0.821275
-317.9190,-13.3410,442.2693,0.821507
-316.5081,-13.3056,441.5010,0.821738
-315.0983,-13.2707,440.7290,0.821970
-313.6897,-13.2359,439.9531,0.822202
-312.2828,-13.2001,439.1725,0.822433
-310.8771,-13.1648,438.3878,0.822665
-309.4731,-13.1294,437.5986,0.822897
-308.0705,-13.0953,436.8051,0.823130
-306.6696,-13.0604,436.0071,0.823362
-305.2702,-13.0257,435.2046,0.823594
-303.8724,-12.9910,434.3977,0.823827
-302.4763,-12.9562,433.5864,0.824060
-301.0815,-12.9227,432.7708,0.824292
-299.6883,-12.8894,431.9510,0.824525
-298.2969,-12.8564,431.1266,0.824758
-296.9075,-12.8222,430.2975,0.824992
-295.5200,-12.7870,429.4637,0.825225
-294.1340,-12.7524,428.6255,0.825458
-292.7499,-12.7182,427.7831,0.825692
-291.3674,-12.6853,426.9362,0.825925
-289.9869,-12.6518,426.0845,0.826159
-288.6085,-12.6180,425.2281,0.826393
-287.2319,-12.5850,424.3671,0.826627
-285.8576,-12.5519,423.5011,0.826861
-284.4852,-12.5203,422.6304,0.827095
-283.1154,-12.4880,421.7545,0.827329
-281.7480,-12.4554,420.8732,0.827564
-280.3834,-12.4215,419.9864,0.827798
-279.0211,-12.3884,419.0945,0.828033
-277.6610,-12.3562,418.1977,0.828267
-276.3034,-12.3244,417.2959,0.828502
-274.9482,-12.2935,416.3890,0.828737
-273.5953,-12.2631,415.4771,0.828972
-272.2448,-12.2342,414.5603,0.829207
-270.8967,-12.2050,413.6385,0.829443
-269.5511,-12.1754,412.7119,0.829678
-268.2079,-12.1456,411.7805,0.829914
-266.8674,-12.1157,410.8439,0.830149
-265.5296,-12.0856,409.9020,0.830385
-264.3057,-12.0575,409.0343,0.830601
-263.0840,-12.0292,408.1622,0.830817
-261.8646,-12.0012,407.2859,0.831034
-260.6475,-11.9738,406.4053,0.831250
-259.4325,-11.9473,405.5206,0.831467
-258.2200,-11.9205,404.6317,0.831683
-257.0096,-11.8946,403.7385,0.831900
-255.8014,-11.8687,402.8415,0.832117
-254.5955,-11.8430,401.9407,0.832334
-253.3914,-11.8177,401.0360,0.832551
-252.1897,-11.7914,400.1273,0.832768
-250.9900,-11.7647,399.2149,0.832985
-249.7925,-11.7376,398.2988,0.833202
-248.5971,-11.7101,397.3790,0.833419
-247.4038,-11.6826,396.4554,0.833637
-246.2129,-11.6543,395.5280,0.833854
-245.0239,-11.6266,394.5971,0.834072
-243.8373,-11.5983,393.6622,0.834290
-242.6529,-11.5697,392.7236,0.834507
-241.4708,-11.5405,391.7813,0.834725
-240.2910,-11.5108,390.8353,0.834943
-239.1136,-11.4801,389.8856,0.835161
-237.9382,-11.4501,388.9324,0.835379
-236.7649,-11.4206,387.9757,0.835597
-235.5939,-11.3913,387.0156,0.835815
-234.4252,-11.3620,386.0517,0.836034
-233.2592,-11.3314,385.0839,0.836252
-232.0957,-11.3002,384.1124,0.836470
-230.9346,-11.2692,383.1370,0.836689
-229.7761,-11.2379,382.1579,0.836907
-228.6200,-11.2075,381.1750,0.837126
-227.4667,-11.1780,380.1880,0.837345
-226.3161,-11.1495,379.1971,0.837563
-225.1684,-11.1213,378.2021,0.837782
-224.0238,-11.0933,377.2028,0.838001
-222.8825,-11.0647,376.1992,0.838220
-221.7446,-11.0349,375.1909,0.838439
-220.6099,-11.0056,374.1781,0.838658
-219.4787,-10.9762,373.1609,0.838878
-218.3510,-10.9484,372.1389,0.839097
-217.2275,-10.9202,371.1118,0.839316
-216.1087,-10.8893,370.0793,0.839536
-214.9945,-10.8566,369.0413,0.839755
-213.8852,-10.8220,367.9974,0.839974
-212.7800,-10.7882,366.9484,0.840194
-211.6786,-10.7564,365.8946,0.840414
-210.5813,-10.7263,364.8359,0.840633
-209.4888,-10.6964,363.7719,0.840853
-208.4015,-10.6658,362.7021,0.841073
-207.3192,-10.6347,361.6265,0.841293
-206.2419,-10.6023,360.5456,0.841513
-205.1692,-10.5699,359.4595,0.841732
-204.1013,-10.5372,358.3682,0.841953
-203.0381,-10.5042,357.2717,0.842173
-201.9793,-10.4715,356.1704,0.842393
-200.9250,-10.4384,355.0644,0.842613
-199.8748,-10.4056,353.9538,0.842833
-198.8288,-10.3735,352.8387,0.843053
-197.7869,-10.3421,351.7193,0.843274
-196.7493,-10.3106,350.5954,0.843494
-195.7166,-10.2782,349.4666,0.843715
-194.6885,-10.2455,348.3329,0.843935
-193.6649,-10.2129,347.1947,0.844156
-192.6458,-10.1806,346.0520,0.844376
-191.6312,-10.1482,344.9048,0.844597
-190.6214,-10.1147,343.7530,0.844818
-189.6159,-10.0812,342.5968,0.845038
-188.6149,-10.0480,341.4362,0.845259
-187.6181,-10.0161,340.2715,0.845480
-186.6256,-9.9854,339.1025,0.845701
-185.6376,-9.9547,337.9294,0.845922
-184.6546,-9.9233,336.7516,0.846143
-183.6772,-9.8902,335.5690,0.846364
-182.7045,-9.8560,334.3819,0.846585
-181.7366,-9.8207,333.1906,0.846806
-180.7733,-9.7843,331.9953,0.847028
-179.8144,-9.7471,330.7959,0.847249
-178.8604,-9.7088,329.5925,0.847470
-177.9106,-9.6708,328.3852,0.847692
-176.9648,-9.6339,327.1741,0.847913
-176.0232,-9.5984,325.9595,0.848134
-175.0861,-9.5638,324.7409,0.848356
-174.1536,-9.5295,323.5184,0.848578
-173.2261,-9.4945,322.2919,0.848799
-172.3037,-9.4584,321.0612,0.849021
-171.3863,-9.4217,319.8265,0.849242
-170.4738,-9.3843,318.5878,0.849464
-169.5662,-9.3465,317.3452,0.849686
-168.6634,-9.3074,316.0987,0.849908
-167.7654,-9.2681,314.8486,0.850129
-166.8723,-9.2283,313.5946,0.850351
-165.9842,-9.1880,312.3369,0.850573
-165.1009,-9.1475,311.0754,0.850795
-164.2228,-9.1058,309.8102,0.851017
-163.3499,-9.0639,308.5410,0.851239
-162.4821,-9.0216,307.2681,0.851461
-161.6192,-8.9794,305.9918,0.851683
-160.7612,-8.9370,304.7118,0.851905
-159.9084,-8.8945,303.4281,0.852127
-159.0609,-8.8522,302.1407,0.852349
-158.2184,-8.8106,300.8496,0.852571
-157.3812,-8.7688,299.5550,0.852794
-156.5495,-8.7264,298.2567,0.853016
-155.7234,-8.6828,296.9546,0.853238
-154.9027,-8.6385,295.6488,0.853460
-154.0870,-8.5939,294.3397,0.853683
-153.2758,-8.5500,293.0276,0.853905
-152.4688,-8.5064,291.7126,0.854127
-151.6658,-8.4626,290.3949,0.854350
-150.8665,-8.4188,289.0748,0.854572
-150.0708,-8.3748,287.7522,0.854794
-149.2785,-8.3312,286.4273,0.855017
-148.4893,-8.2879,285.1003,0.855239
-147.7033,-8.2445,283.7712,0.855462
-146.9206,-8.2007,282.4399,0.855684
-146.1412,-8.1566,281.1066,0.855907
-145.3649,-8.1117,279.7712,0.856130
-144.5919,-8.0658,278.4338,0.856352
-143.8221,-8.0192,277.0943,0.856575
-143.0549,-7.9734,275.7530,0.856798
-142.2904,-7.9282,274.4099,0.857020
-141.5288,-7.8836,273.0650,0.857243
-140.7704,-7.8385,271.7181,0.857466
-140.0149,-7.7930,270.3694,0.857689
-139.2622,-7.7473,269.0189,0.857911
-138.5125,-7.7017,267.6664,0.858134
-137.7657,-7.6561,266.3122,0.858357
-137.0220,-7.6104,264.9561,0.858580
-136.2812,-7.5639,263.5984,0.858803
-135.5431,-7.5167,262.2390,0.859026
-134.8078,-7.4687,260.8779,0.859249
-134.0753,-7.4207,259.5151,0.859472
-133.3454,-7.3725,258.1508,0.859695
-132.6180,-7.3245,256.7849,0.859918
-131.8934,-7.2762,255.4175,0.860141
-131.1713,-7.2278,254.0485,0.860364
-130.4519,-7.1788,252.6780,0.860587
-129.7349,-7.1298,251.3061,0.860810
-129.0204,-7.0811,249.9327,0.861033
-128.3087,-7.0323,248.5577,0.861256
-127.5997,-6.9834,247.1811,0.861480
-126.8933,-6.9351,245.8031,0.861703
-126.1896,-6.8874,244.4235,0.861926
-125.4887,-6.8398,243.0422,0.862149
-124.7909,-6.7916,241.6593,0.862372
-124.0959,-6.7438,240.2748,0.862596
-123.4039,-6.6961,238.8886,0.862819
-122.7150,-6.6481,237.5008,0.863042
-122.0293,-6.6005,236.1112,0.863266
-121.3469,-6.5520,234.7199,0.863489
-120.6676,-6.5036,233.3270,0.863712
-119.9916,-6.4548,231.9326,0.863936
-119.3192,-6.4056,230.5367,0.864159
-118.6505,-6.3568,229.1392,0.864382
-117.9857,-6.3071,227.7404,0.864605
-117.3245,-6.2584,226.3400,0.864829
-116.6676,-6.2094,224.9386,0.865052
-116.0147,-6.1614,223.5363,0.865275
-115.3665,-6.1125,222.1337,0.865497
-114.7235,-6.0634,220.7315,0.865720
-114.0859,-6.0142,219.3307,0.865942
-113.4538,-5.9663,217.9325,0.866163
-112.8281,-5.9191,216.5383,0.866383
-112.2086,-5.8724,215.1480,0.866602
-111.5955,-5.8259,213.7616,0.866821
-110.9884,-5.7799,212.3790,0.867038
-110.3873,-5.7350,211.0004,0.867255
-109.7386,-5.6862,209.5010,0.867491
-109.0970,-5.6377,208.0062,0.867725
-108.4622,-5.5886,206.5163,0.867958
-107.8339,-5.5394,205.0314,0.868191
-107.2115,-5.4904,203.5513,0.868422
-106.5950,-5.4421,202.0762,0.868653
-105.9840,-5.3941,200.6064,0.868882
-105.3780,-5.3465,199.1418,0.869110
-104.7769,-5.3005,197.6824,0.869338
-104.1800,-5.2554,196.2277,0.869564
-103.5867,-5.2129,194.7779,0.869790
-102.9971,-5.1701,193.3329,0.870015
-102.4115,-5.1272,191.8922,0.870239
-101.8304,-5.0829,190.4557,0.870463
-101.2540,-5.0388,189.0226,0.870685
-100.6832,-4.9956,187.5929,0.870907
-100.1182,-4.9533,186.1663,0.871128
-99.5593,-4.9123,184.7424,0.871349
-99.0067,-4.8711,183.3213,0.871568
-98.4600,-4.8317,181.9025,0.871787
-97.9190,-4.7933,180.4862,0.872006
-97.3842,-4.7543,179.0722,0.872224
-96.8560,-4.7152,177.6600,0.872441
-96.3338,-4.6747,176.2495,0.872658
-95.8173,-4.6331,174.8402,0.872874
-95.2639,-4.5887,173.3144,0.873108
-94.7172,-4.5440,171.7888,0.873341
-94.1774,-4.5004,170.2628,0.873575
-93.6448,-4.4572,168.7359,0.873808
-93.1192,-4.4151,167.2075,0.874041
-92.6006,-4.3751,165.6773,0.874273
-92.0893,-4.3370,164.1451,0.874506
-91.5859,-4.2996,162.6104,0.874739
-91.0909,-4.2618,161.0725,0.874972
-90.6037,-4.2241,159.5310,0.875205
-90.1239,-4.1866,157.9863,0.875438
-89.6508,-4.1510,156.4379,0.875671
-89.1850,-4.1157,154.8857,0.875905
-88.7258,-4.0812,153.3294,0.876138
-88.2727,-4.0478,151.7692,0.876372
-87.8598,-4.0179,150.3256,0.876589
-87.4517,-3.9896,148.8785,0.876805
-87.0484,-3.9617,147.4280,0.877022
-86.6499,-3.9345,145.9741,0.877240
-86.2557,-3.9079,144.5170,0.877457
-85.8658,-3.8817,143.0568,0.877675
-85.4805,-3.8562,141.5933,0.877893
-85.0995,-3.8308,140.1267,0.878111
-84.7227,-3.8048,138.6571,0.878330
-84.3504,-3.7782,137.1844,0.878549
-83.9829,-3.7497,135.7086,0.878768
-83.6201,-3.7211,134.2296,0.878987
-83.2626,-3.6915,132.7476,0.879207
-82.9105,-3.6627,131.2622,0.879427
-82.5641,-3.6333,129.7737,0.879647
-82.2230,-3.6039,128.2822,0.879867
-81.8882,-3.5743,126.7873,0.880088
-81.5606,-3.5433,125.2893,0.880309
-81.2403,-3.5123,123.7877,0.880530
-80.9277,-3.4805,122.2828,0.880752
-80.6228,-3.4494,120.7746,0.880973
-80.3256,-3.4188,119.2630,0.881195
-80.0371,-3.3877,117.7482,0.881418
-79.7568,-3.3566,116.2299,0.881640
-79.4857,-3.3236,114.7086,0.881863
-79.2236,-3.2901,113.1839,0.882086
-78.9710,-3.2556,111.6560,0.882309
-78.7281,-3.2212,110.1250,0.882532
-78.4959,-3.1863,108.5907,0.882756
-78.2749,-3.1514,107.0533,0.882979
-78.0655,-3.1163,105.5126,0.883203
-77.8685,-3.0809,103.9691,0.883428
-77.6843,-3.0452,102.4224,0.883652
-77.5137,-3.0074,100.8728,0.883877
