x_right,z_right,x_left,z_left
325.8690,1063.0221,328.2967,1072.9525
324.5796,1063.5375,326.7496,1073.5421
323.2090,1063.9892,325.1084,1074.0095
321.8447,1064.4447,323.4546,1074.4848
320.4608,1064.8068,321.7919,1074.9283
319.0719,1065.1562,320.1063,1075.2297
317.6756,1065.5043,318.4233,1075.5328
316.2678,1065.6873,316.7271,1075.7949
314.8575,1065.9041,315.0280,1075.9377
313.4427,1066.0076,313.3287,1076.0794
312.0265,1066.1236,311.6268,1076.1835
310.5488,1066.1544,309.8734,1076.1976
309.0701,1066.1756,308.1207,1076.2075
307.5992,1066.1299,306.3621,1076.1681
306.1284,1066.0526,304.6210,1076.0354
304.6591,1065.9547,302.8791,1075.8988
303.2063,1065.7529,301.1436,1075.7217
301.7531,1065.5530,299.4289,1075.4421
300.3205,1065.2643,297.7173,1075.1545
298.8962,1064.9555,296.0124,1074.8055
297.4904,1064.5834,294.3413,1074.3572
296.0450,1064.1558,292.6160,1073.8774
294.6111,1063.7062,290.9049,1073.3326
293.2111,1063.1738,289.2237,1072.7229
291.8224,1062.6287,287.5775,1071.9976
290.4639,1062.0234,285.9415,1071.2659
289.1233,1061.3879,284.3251,1070.4998
287.8035,1060.7206,282.7586,1069.6271
286.5195,1059.9879,281.2302,1068.7526
285.2441,1059.2464,279.7310,1067.8358
284.0138,1058.4453,278.2753,1066.8331
282.7608,1057.5879,276.7861,1065.7706
281.5532,1056.6802,275.3126,1064.6575
280.3849,1055.7301,273.8781,1063.5065
279.2359,1054.7648,272.5202,1062.2591
278.1495,1053.7358,271.1838,1061.0051
277.0915,1052.6840,269.8806,1059.7238
276.0676,1051.6007,268.6707,1058.3980
275.0853,1050.4861,267.4833,1057.0554
274.1309,1049.3525,266.3374,1055.6863
273.2350,1048.1753,265.2291,1054.2858
272.3636,1046.9819,264.1971,1052.8396
271.5378,1045.7595,263.1680,1051.3840
270.7506,1044.5147,262.1722,1049.9039
269.9985,1043.2507,261.2732,1048.3655
269.2763,1041.9121,260.3624,1046.7604
268.5930,1040.5556,259.5045,1045.1291
267.9710,1039.1722,258.6985,1043.4758
267.3854,1037.7769,258.0087,1041.7664
266.8557,1036.3618,257.3460,1040.0517
266.3775,1034.9306,256.7517,1038.3235
265.9338,1033.4925,256.2146,1036.5727
265.5576,1032.0350,255.7898,1034.8083
265.2118,1030.5698,255.3755,1033.0275
264.9219,1029.0827,255.0097,1031.2352
264.6867,1027.6292,254.7442,1029.4609
264.4750,1026.1594,254.5065,1027.6826
264.3384,1024.6680,254.3141,1025.8824
264.2245,1023.1627,254.1564,1024.0750
264.1718,1021.6970,254.1112,1022.3060
264.1538,1020.2178,254.0739,1020.5414
264.1880,1018.7293,254.0889,1018.7544
264.2772,1017.2309,254.2182,1016.9644
264.3962,1015.7240,254.3769,1015.1712
264.6004,1014.2728,254.5845,1013.4259
264.8225,1012.8133,254.8396,1011.6949
265.1242,1011.3585,255.2230,1009.9612
265.4626,1009.9016,255.6090,1008.2339
265.8338,1008.4452,256.0424,1006.5046
266.3043,1007.0641,256.5753,1004.8599
266.7680,1005.6758,257.1127,1003.2248
267.3287,1004.3140,257.6953,1001.5830
267.8921,1002.9475,258.3840,999.9833
268.5488,1001.6080,259.0859,998.3884
269.2241,1000.2732,259.8344,996.8108
269.9224,998.9431,260.6900,995.2790
270.7212,997.7194,261.5318,993.8159
271.4967,996.4782,262.4027,992.3851
272.3736,995.2863,263.3355,990.9797
273.2365,994.0878,264.2797,989.5867
274.1759,992.9468,265.2616,988.1906
275.1124,991.8061,266.3207,986.8446
276.1161,990.7066,267.3823,985.5068
277.0821,989.6645,268.4112,984.2307
278.0882,988.6620,269.5486,983.0192
279.1064,987.6730,270.6760,981.8099
280.1236,986.6876,271.8383,980.6313
281.2385,985.7900,273.0815,979.5131
282.3341,984.8753,274.3063,978.3974
283.4915,984.0202,275.5834,977.3301
284.6384,983.1595,276.8589,976.2716
285.8235,982.3489,278.1524,975.2316
286.9615,981.5764,279.4366,974.2907
288.1155,980.8171,280.7079,973.3461
289.2804,980.0651,282.0138,972.4437
290.4394,979.2946,283.3105,971.5391
291.6201,978.5223,284.6122,970.6472
292.8068,977.7482,285.9244,969.7676
293.9923,976.9530,287.2182,968.8667
295.1993,976.1589,288.5340,967.9907
296.4117,975.3404,289.8286,967.0861
297.6380,974.5310,291.1514,966.2100
298.8098,973.7337,292.3931,965.3414
300.0001,972.9375,293.6632,964.5034
301.1896,972.1265,294.9116,963.6293
302.3878,971.3227,296.1899,962.7867
303.5768,970.5114,297.4461,961.9039
304.7651,969.7128,298.7352,961.0558
305.9974,968.8818,299.9975,960.1684
307.2232,968.0458,301.2924,959.3174
308.4478,967.2248,302.5635,958.4178
309.6507,966.4039,303.8747,957.5632
310.9028,965.5653,305.1579,956.6627
312.1447,964.7173,306.4853,955.8171
313.3900,963.8679,307.7984,954.9359
314.5752,963.0712,309.0582,954.0958
315.7874,962.2452,310.3434,953.2923
316.9940,961.4334,311.6145,952.4485
318.2036,960.6086,312.9118,951.6356
319.4382,959.7775,314.1971,950.7943
320.6776,958.9425,315.4893,949.9511
321.9051,958.1057,316.8084,949.1358
323.1451,957.2700,318.1169,948.2886
324.3854,956.4253,319.4438,947.4605
325.6314,955.5853,320.7585,946.6092
326.8703,954.7420,322.0676,945.7570
328.1059,953.9077,323.3865,944.9339
329.3463,953.0729,324.6868,944.0938
330.5719,952.2374,325.9918,943.2688
331.8037,951.4082,327.2808,942.4293
333.0264,950.5761,328.5723,941.6049
334.2511,949.7533,329.8501,940.7657
335.5296,948.8837,331.1918,939.8984
336.8122,948.0218,332.5197,939.0198
338.0883,947.1551,333.8417,938.1438
339.3718,946.2935,335.1465,937.2573
340.6546,945.4271,336.4464,936.3870
341.9348,944.5703,337.7326,935.5017
343.2100,943.7100,339.0208,934.6429
344.4828,942.8595,340.2957,933.7723
345.7537,942.0027,341.5653,932.9238
347.0220,941.1566,342.8214,932.0646
348.3424,940.2658,344.1351,931.1851
349.6583,939.3875,345.4363,930.2945
350.9650,938.5058,346.7365,929.4244
352.2686,937.6368,348.0230,928.5435
353.5681,936.7595,349.2975,927.6902
354.8742,935.8914,350.5374,926.8370
356.1692,935.0170,351.7692,926.0079
357.4644,934.1566,352.9756,925.1758
358.7450,933.2898,354.1771,924.3643
360.0234,932.4401,355.3612,923.5458
361.3418,931.5442,356.6016,922.7089
362.6602,930.6660,357.8190,921.8676
363.9737,929.7945,359.0265,921.0542
365.2662,928.9072,360.2202,920.2347
366.5633,928.0422,361.4056,919.4374
367.8403,927.1638,362.5800,918.6341
369.1192,926.3064,363.7492,917.8356
370.3854,925.4355,364.9025,917.0655
371.6576,924.5823,366.0307,916.2970
372.9815,923.6972,367.2092,915.5164
374.2861,922.7896,368.3623,914.7377
375.6032,921.9005,369.5091,913.9874
376.9056,920.9919,370.6367,913.2357
378.2151,920.0960,371.7810,912.4990
379.5154,919.1879,372.9178,911.7538
380.8213,918.2856,374.0595,911.0019
382.1285,917.3738,375.2171,910.2754
383.4310,916.4466,376.3717,909.5398
384.8029,915.4819,377.5747,908.7630
386.1491,914.4830,378.7782,907.9650
387.4921,913.4797,380.0085,907.1555
388.8239,912.4571,381.1759,906.2747
390.0954,911.3782,382.3890,905.4121
391.3772,910.2956,383.4959,904.4558
392.6453,909.1873,384.6316,903.5120
393.8264,908.0042,385.6729,902.4921
395.0219,906.8267,386.7376,901.4753
396.1403,905.5979,387.7030,900.3826
397.2856,904.2977,388.7033,899.2395
398.3981,902.9523,389.6317,898.0551
399.4629,901.5725,390.5361,896.8509
400.4205,900.1356,391.4211,895.6292
401.3656,898.6888,392.2253,894.3626
402.2672,897.2202,393.0221,893.0886
403.0815,895.7153,393.7666,891.7873
403.8719,894.2037,394.4858,890.4721
404.6216,892.6729,395.1505,889.1334
405.3314,891.1251,395.7610,887.7736
405.9381,889.5452,396.3225,886.3959
406.5404,887.9611,396.8181,884.9973
407.0963,886.3727,397.2729,883.5853
407.5816,884.7469,397.6933,882.1637
408.0533,883.1147,398.0560,880.7238
408.4869,881.4483,398.3859,879.2726
408.8449,879.7919,398.6590,877.8011
409.0709,878.1281,398.8881,876.3138
409.2871,876.4656,399.0739,874.8133
409.4366,874.8249,399.2059,873.2954
409.5032,873.1288,399.2959,871.7713
409.5518,871.4184,399.3237,870.2376
409.5700,869.7117,399.3186,868.6968
409.5536,868.0517,399.2659,867.2122
409.4540,866.3961,399.1957,865.7236
409.3551,864.7462,399.0529,864.2293
409.2152,863.0930,398.8861,862.7349
408.9139,861.4462,398.6284,861.2361
408.5876,859.7899,398.3327,859.7443
408.2138,858.1567,398.0095,858.2487
407.7645,856.4937,397.5899,856.7759
407.2691,854.8568,397.1695,855.3018
406.7531,853.2594,396.6887,853.8161
406.2899,851.6225,396.1929,852.3683
405.8422,850.0733,395.7029,850.9731
405.4018,848.5255,395.1955,849.5873
404.9603,846.9831,394.7194,848.2010
404.5367,845.4419,394.0893,846.8374
404.0839,843.9081,393.4458,845.4806
403.6571,842.3709,392.8079,844.1303
403.1569,840.8437,392.1239,842.7995
402.6680,839.3187,391.5681,841.4466
402.1471,837.7990,391.0020,840.1007
401.6295,836.2815,390.4642,838.7449
401.1152,834.7702,389.9153,837.3724
400.6015,833.2553,389.3530,836.0069
400.0839,831.7446,388.8021,834.6200
399.5273,830.3136,388.2563,833.2811
398.9864,828.8764,387.7286,831.9330
398.4148,827.4435,387.1886,830.5903
397.8614,826.0046,386.6612,829.2334
397.3176,824.5598,386.1213,827.8758
396.7431,823.1208,385.5912,826.5112
396.2007,821.6684,385.0493,825.1469
395.6213,820.2231,384.5197,823.7792
395.0772,818.7622,383.9790,822.4122
394.4947,817.3106,383.4495,821.0338
393.9507,815.8423,382.9076,819.6491
393.3651,814.3843,382.3643,818.2570
392.8216,812.9081,381.8283,816.8487
392.2582,811.5069,381.3025,815.5009
391.7381,810.0875,380.7829,814.1311
391.1727,808.6821,380.2568,812.7436
390.6471,807.2566,379.7198,811.3580
390.0795,805.8421,379.1535,809.9771
389.5485,804.4101,378.6320,808.5655
389.0213,802.9712,378.0694,807.1678
388.4495,801.5449,377.6220,805.7181
387.9170,800.0990,377.1649,804.2634
387.3500,798.6634,376.7850,802.7593
386.8195,797.2085,376.2534,801.3126
386.2980,795.7451,375.7191,799.8626
385.6909,794.3098,375.1781,798.4125
385.1277,792.8522,374.6048,796.9739
384.5057,791.4131,374.0575,795.5188
383.9202,789.9546,373.5036,794.0649
383.3176,788.5755,372.9793,792.6685
382.7516,787.1782,372.4479,791.2688
382.1431,785.7941,371.9182,789.8591
381.5715,784.3916,371.3812,788.4447
381.0000,782.9844,370.8502,787.0289
380.3815,781.5919,370.3134,785.6105
379.8080,780.1770,369.7821,784.1886
379.1994,778.7711,369.2498,782.7728
378.6399,777.3397,368.7168,781.3461
378.0322,775.9230,368.1731,779.8988
377.4711,774.4787,367.6277,778.4493
376.8572,773.0472,367.0824,776.9877
376.2843,771.5892,366.5325,775.5249
375.7103,770.1220,365.9846,774.0534
375.1133,768.7358,365.4592,772.6483
374.5629,767.3220,364.9319,771.2338
373.9590,765.9209,364.4005,769.8122
373.3945,764.4954,363.8635,768.3790
372.8172,763.0662,363.3257,766.9363
372.1891,761.6485,362.7841,765.4874
371.5965,760.2070,362.2402,764.0329
370.9895,758.7633,361.6884,762.5658
370.4278,757.2925,361.1355,761.0873
369.8630,755.8989,360.6061,759.6827
369.3422,754.4803,360.0782,758.2638
368.7897,753.0674,359.5437,756.8356
368.2799,751.6300,359.0089,755.3936
367.7346,750.1984,358.4726,753.9510
367.2269,748.7462,357.9308,752.4901
366.7143,747.2890,357.3922,751.0170
366.1651,745.8397,356.8474,749.5357
365.6497,744.3698,356.3059,748.0444
365.1031,742.9045,355.7632,746.5503
364.5845,741.4214,355.2185,745.0476
364.0667,739.9315,354.6828,743.5311
363.5499,738.5234,354.1713,742.0904
363.0611,737.0976,353.6656,740.6449
362.5468,735.6762,353.1556,739.1900
362.0592,734.2384,352.6479,737.7285
361.5787,732.7913,352.1389,736.2643
361.0635,731.3512,351.6284,734.7933
360.5832,729.8932,351.1196,733.3119
360.0675,728.4421,350.6045,731.8260
359.5805,726.9748,350.0956,730.3321
359.0662,725.5110,349.5827,728.8341
358.5770,724.0319,349.0777,727.3294
358.0908,722.5465,348.5706,725.8176
357.5774,721.0641,348.0640,724.3015
357.0915,719.5654,347.5626,722.7824
356.5807,718.0697,347.0566,721.2572
356.1238,716.6431,346.5826,719.8101
355.6717,715.2093,346.1067,718.3604
355.1862,713.7811,345.6292,716.9074
354.7276,712.3391,345.1620,715.4449
354.2457,710.8994,344.6864,713.9798
353.7887,709.4460,344.2253,712.5074
353.3147,707.9931,343.7591,711.0298
352.8675,706.5259,343.3002,709.5489
352.4273,705.0520,342.8377,708.0605
351.9486,703.5857,342.3747,706.5646
351.4997,702.1047,341.9097,705.0652
351.0229,700.6267,341.4386,703.5642
350.5734,699.1355,340.9892,702.0507
350.1036,697.6455,340.5346,700.5330
349.6601,696.1416,340.0863,699.0101
349.2227,694.6309,339.6356,697.4825
348.7529,693.1244,339.1773,695.9527
348.3170,691.6029,338.7251,694.4156
347.8494,690.0865,338.2675,692.8709
347.4413,688.6450,337.8459,691.4103
347.0050,687.2066,337.4339,689.9446
346.5964,685.7553,337.0220,688.4763
346.1656,684.3060,336.6031,687.0042
345.7615,682.8456,336.1797,685.5254
345.3638,681.3788,335.7615,684.0417
344.9351,679.9154,335.3423,682.5565
344.5377,678.4392,334.9313,681.0632
344.1165,676.9649,334.5302,679.5631
343.7251,675.4788,334.1274,678.0562
343.3103,673.9943,333.7188,676.5472
342.9247,672.4978,333.3077,675.0338
342.5129,671.0036,332.8905,673.5182
342.1306,669.4974,332.4994,671.9909
341.7509,667.9866,332.1026,670.4591
341.3479,666.4773,331.7140,668.9213
340.9779,664.9548,331.3237,667.3806
340.5796,663.4343,330.9324,665.8396
340.2145,661.9014,330.5393,664.2933
339.8164,660.3724,330.1412,662.7435
339.4493,658.8303,329.7654,661.1878
339.0845,657.2828,329.3842,659.6321
338.6949,655.7366,329.0126,658.0711
338.3673,654.2739,328.6612,656.6044
338.0049,652.8149,328.3123,655.1365
337.6845,651.3428,327.9580,653.6622
337.3187,649.8770,327.6106,652.1854
336.9908,648.3985,327.2576,650.7057
336.6260,646.9249,326.9129,649.2196
336.2973,645.4387,326.5642,647.7318
335.9361,643.9565,326.2200,646.2381
335.6146,642.4611,325.8712,644.7416
335.2532,640.9714,325.5271,643.2401
334.9336,639.4690,325.1771,641.7334
334.5699,637.9730,324.8324,640.2212
334.2112,636.4723,324.4854,638.7050
333.8826,634.9607,324.1372,637.1863
333.5215,633.4527,323.7897,635.6642
333.1911,631.9336,323.4406,634.1407
332.8279,630.4179,323.0923,632.6138
332.4960,628.8918,322.7406,631.0822
332.1301,627.3692,322.3924,629.5484
331.7954,625.8363,322.0403,628.0108
331.4283,624.3070,321.6913,626.4713
331.0936,622.7679,321.3377,624.9284
330.7257,621.2330,320.9880,623.3818
330.3895,619.6878,320.6333,621.8351
330.0210,618.1465,320.2844,620.2854
329.6800,616.5964,319.9298,618.7344
329.3406,615.0430,319.5806,617.1804
328.9681,613.4939,319.2245,615.6261
328.6247,611.9356,318.8762,614.0697
328.2547,610.3831,318.5214,612.5138
327.9133,608.8272,318.1736,610.9576
327.5480,607.2815,317.8201,609.4120
327.2147,605.7364,317.4769,607.8690
326.8539,604.2039,317.1271,606.3327
326.5258,602.6705,316.7875,604.8022
326.1688,601.1502,316.4404,603.2801
325.8440,599.6305,316.1053,601.7621
325.4917,598.1238,315.7635,600.2545
325.1707,596.6177,315.4324,598.7535
324.8224,595.1256,315.0927,597.2586
324.5050,593.6344,314.7649,595.7686
324.1611,592.1567,314.4274,594.2860
323.8476,590.6793,314.1048,592.8094
323.5081,589.2149,313.7737,591.3430
323.1757,587.6539,313.4337,589.7839
322.8185,586.1064,313.0853,588.2354
322.4895,584.5612,312.7488,586.6923
322.1674,583.0223,312.4030,585.1595
321.8108,581.4983,312.0716,583.6350
321.4926,579.9739,311.7291,582.1175
321.1396,578.4652,311.4026,580.6035
320.8248,576.9564,311.0659,579.0965
320.4762,575.4626,310.7428,577.5970
320.1662,573.9674,310.4102,576.1079
319.8210,572.4870,310.0905,574.6251
319.5133,571.0051,309.7613,573.1546
319.1713,569.5391,309.4447,571.6841
318.8437,567.9817,309.0988,570.1314
318.4859,566.4390,308.7651,568.5838
318.1608,564.8974,308.4227,567.0455
317.8085,563.3697,308.0914,565.5122
317.4846,561.8429,307.7529,563.9920
317.1660,560.3231,307.4168,562.4770
316.8157,558.8181,307.0904,560.9668
316.4987,557.3130,306.7572,559.4672
316.1547,555.8217,306.4299,557.9731
315.8408,554.3317,306.0940,556.4854
315.5027,552.8539,305.7673,555.0050
315.1910,551.3780,305.4324,553.5336
314.8828,549.9079,305.1094,552.0688
314.5274,548.3659,304.7584,550.5271
314.2015,546.8266,304.4190,548.9861
313.8528,545.2989,304.0722,547.4605
313.5301,543.7740,303.7239,545.9389
313.2139,542.2560,303.3916,544.4202
312.8673,540.7523,303.0467,542.9114
312.5532,539.2494,302.7226,541.4049
312.2108,537.7598,302.3888,539.9094
311.8972,536.2721,302.0692,538.4150
311.5607,534.7966,301.7410,536.9311
311.2499,533.3220,301.4253,535.4554
310.9175,531.8592,301.1020,533.9895
310.5893,530.3182,300.7611,532.4491
310.2640,528.7848,300.4341,530.9135
309.9166,527.2642,300.0981,529.3872
309.5943,525.7457,299.7725,527.8664
309.2765,524.2347,299.4372,526.3519
308.9326,522.7376,299.1010,524.8439
308.6198,521.2408,298.7773,523.3437
308.2801,519.7576,298.4422,521.8515
307.9697,518.2752,298.1216,520.3659
307.6345,516.8055,297.7900,518.8892
307.3279,515.3374,297.4723,517.4147
306.9785,513.8050,297.1274,515.8747
306.6572,512.2745,296.7969,514.3401
306.3113,510.7567,296.4556,512.8165
305.9927,509.2408,296.1283,511.2988
305.6510,507.7374,295.7889,509.7889
305.3371,506.2360,295.4648,508.2830
304.9978,504.7465,295.1295,506.7904
304.6877,503.2586,294.8089,505.3002
304.3503,501.7834,294.4755,503.8215
304.0438,500.3082,294.1611,502.3508
303.6908,498.7734,293.8180,500.8173
303.3701,497.2383,293.4939,499.2960
303.0196,495.7179,293.1562,497.7814
302.7027,494.1979,292.8354,496.2735
302.3542,492.6920,292.5010,494.7761
302.0403,491.1855,292.1851,493.2895
301.6946,489.6938,291.8543,491.8080
301.3846,488.2018,291.5406,490.3298
301.0412,486.7245,291.2135,488.8625
300.7329,485.2463,290.9040,487.4009
300.3922,483.7812,290.5825,485.9566
300.0680,482.2467,290.2631,484.4451
299.7160,480.7268,289.9302,482.9396
299.3926,479.2079,289.6102,481.4284
299.0744,477.6933,289.2759,479.9151
298.7225,476.1888,288.9545,478.4044
298.4035,474.6785,288.6224,476.9010
298.0564,473.1750,288.2892,475.4026
297.7395,471.6644,287.9696,473.9041
297.3938,470.1571,287.6373,472.4126
297.0735,468.6399,287.3148,470.9054
296.7525,467.1145,286.9780,469.4000
296.3990,465.5893,286.6523,467.8785
296.0889,464.1160,286.3303,466.4332
295.7501,462.6412,286.0050,464.9774
295.4368,461.1505,285.6928,463.5134
295.0938,459.6558,285.3651,462.0523
294.7738,458.1453,285.0527,460.5797
294.4246,456.6312,284.7235,459.1062
294.0942,455.1026,284.4089,457.6160
293.7409,453.5687,284.0767,456.1225
293.4021,452.0197,283.7614,454.6181
293.0799,450.5324,283.4456,453.1856
292.7321,449.0417,283.1438,451.7397
292.4025,447.5351,282.8270,450.2895
292.0505,446.0248,282.5080,448.8289
291.7120,444.4980,282.2049,447.3588
291.3556,442.9662,281.8833,445.8818
291.0090,441.4198,281.5766,444.3907
290.6472,439.8673,281.2515,442.8929
290.3086,438.3782,280.9578,441.4597
289.9672,436.8788,280.6475,440.0225
289.6133,435.3696,280.3524,438.5765
289.2652,433.8449,280.0421,437.1284
288.9052,432.3101,279.7353,435.6717
288.5465,430.7599,279.4337,434.2046
288.1808,429.1990,279.1190,432.7296
287.8146,427.6294,278.7989,431.2372
287.4434,426.0465,278.4664,429.7388
287.0496,424.4642,278.1194,428.2276
286.6541,422.8641,277.7570,426.7150
286.2749,421.3349,277.3993,425.2771
285.8408,419.8165,277.0192,423.8375
285.4155,418.2768,276.6429,422.3872
284.9355,416.7496,276.1799,420.9661
284.4442,415.2103,275.7183,419.5372
283.9269,413.6723,275.2020,418.1247
283.3436,412.1611,274.6711,416.7083
282.7553,410.6446,274.1026,415.3021
282.1371,409.1387,273.5080,413.9014
281.4591,407.6655,272.8866,412.5072
280.7793,406.1880,272.2593,411.1111
280.0774,404.7142,271.6144,409.7208
279.3290,403.2643,270.9517,408.3359
278.5812,401.8081,270.2625,406.9637
277.8086,400.3610,269.5566,405.6001
277.0316,398.9192,268.8145,404.2562
276.2431,397.4828,268.0589,402.9209
275.4254,396.0707,267.2722,401.6066
274.6071,394.6585,266.4610,400.3120
273.7821,393.2532,265.6326,399.0344
272.8963,391.8919,264.7967,397.7687
272.0163,390.5279,263.9417,396.5250
271.0963,389.1935,263.0852,395.2911
270.1675,387.8693,262.2020,394.0853
269.2228,386.5650,261.3274,392.8801
268.1871,385.2283,260.3711,391.6423
267.1460,383.9057,259.4046,390.4211
266.0926,382.5977,258.4362,389.2107
265.0239,381.3044,257.4360,388.0373
263.9193,380.0598,256.4451,386.8632
262.8240,378.8206,255.4170,385.7315
261.7160,377.5965,254.3786,384.6190
260.5627,376.4305,253.3479,383.5065
259.4065,375.2575,252.2827,382.4384
258.2453,374.1072,251.2311,381.3631
257.0209,373.0042,250.1414,380.3374
255.8164,371.9120,249.0412,379.3285
254.5360,370.8153,247.8865,378.2679
253.2568,369.7352,246.6957,377.2557
251.9699,368.6733,245.5148,376.2397
250.6571,367.6477,244.2955,375.2762
249.3501,366.6413,243.0632,374.3337
248.0510,365.6598,241.8320,373.3923
246.7088,364.6985,240.5716,372.4951
245.3462,363.7354,239.3157,371.5986
243.9660,362.7870,238.0296,370.7453
242.5639,361.8819,236.7317,369.9078
241.1483,360.9830,235.4315,369.0766
239.7300,360.1017,234.1091,368.2757
238.2831,359.2568,232.7830,367.4821
236.8316,358.4179,231.4350,366.7228
235.3729,357.5972,230.0798,365.9746
233.8825,356.8223,228.7081,365.2552
232.3911,356.0514,227.3236,364.5586
230.8943,355.2937,225.9261,363.8853
229.3674,354.5904,224.5132,363.2413
227.8375,353.8823,223.0954,362.6131
226.3076,353.1986,221.6604,362.0132
224.8129,352.6016,220.2951,361.4601
223.3325,351.9937,218.9160,360.9337
221.8274,351.4462,217.5276,360.4280
220.3238,350.9007,216.1343,359.9369
218.8114,350.3830,214.7256,359.4822
217.2971,349.8588,213.3207,359.0320
215.7907,349.3280,211.9030,358.6133
214.2771,348.8292,210.4828,358.2000
212.7636,348.3249,209.0527,357.8217
211.2388,347.8595,207.6178,357.4576
209.7113,347.3912,206.1856,357.1011
208.1731,346.9525,204.7355,356.8044
206.6354,346.5150,203.2926,356.4968
205.1060,346.0824,201.8237,356.2541
203.5411,345.7302,200.3651,356.0174
201.9876,345.3788,198.8895,355.8204
200.4233,345.0652,197.4154,355.6350
198.8322,344.8461,195.9387,355.4809
197.2459,344.6360,194.4580,355.3423
195.6566,344.4797,192.9693,355.2152
194.0634,344.3620,191.4762,355.1068
192.4743,344.2550,189.9801,355.0034
190.8946,344.1005,188.4898,354.9146
189.3210,343.9436,186.9949,354.8340
187.7481,343.7660,185.5102,354.7616
186.1600,343.6908,184.0196,354.7001
184.5787,343.6014,182.5290,354.6364
182.9916,343.5485,181.0409,354.5857
181.4100,343.4871,179.5517,354.5344
179.8277,343.4351,178.0693,354.4735
178.2484,343.3716,176.5893,354.4261
176.6683,343.3240,175.1133,354.3681
175.0905,343.2630,173.6410,354.3227
173.5135,343.2177,172.1664,354.2658
171.9401,343.1571,170.6886,354.2195
170.3692,343.0917,169.2061,354.1727
168.7969,343.0535,167.7201,354.1126
167.2272,342.9866,166.2346,354.0643
165.6552,342.9497,164.7482,354.0050
164.0840,342.8832,163.2673,353.9588
162.5100,342.8464,161.7886,353.9008
160.9364,342.7813,160.3139,353.8556
159.3592,342.7424,158.8465,353.8067
157.7823,342.6786,157.3783,353.7508
156.2039,342.6300,155.9052,353.7025
154.6238,342.5575,154.4344,353.6544
153.0413,342.4663,152.9626,353.6169
151.4545,342.4719,151.4974,353.5730
149.8655,342.4369,150.0316,353.5403
148.2754,342.4658,148.5632,353.5084
146.6831,342.4666,147.0899,353.4651
145.0904,342.5141,145.6137,353.4360
143.4950,342.5481,144.1328,353.3871
141.8968,342.5925,142.6516,353.3501
140.3018,342.6918,141.1587,353.3111
138.7026,342.7751,139.6652,353.2800
137.1005,342.8668,138.1715,353.2551
135.5022,343.0103,136.6701,353.2433
133.8982,343.1349,135.1690,353.2432
132.2972,343.2903,133.6573,353.2552
130.6894,343.4364,132.1536,353.2988
129.1651,343.5789,130.7193,353.3388
127.6407,343.7442,129.2864,353.4082
126.1152,343.8993,127.8400,353.4836
124.5857,344.0642,126.3988,353.5773
123.0545,344.2223,124.9477,353.6820
121.5199,344.3797,123.4931,353.7975
119.9875,344.5633,122.0358,353.9252
118.4455,344.7343,120.5810,354.0643
116.9074,344.9332,119.1227,354.2189
115.3626,345.1258,117.6631,354.3816
113.8200,345.3456,116.2076,354.5779
112.2731,345.5661,114.7481,354.7784
110.7230,345.7867,113.2883,355.0000
109.1837,346.0624,111.8263,355.2286
107.6367,346.3282,110.3679,355.4830
106.0945,346.6312,108.9112,355.7511
104.5521,346.9330,107.4542,356.0450
103.0054,347.2377,106.0006,356.3594
101.4725,347.5906,104.5446,356.6836
99.9335,347.9321,103.0949,357.0393
98.4025,348.3224,101.6477,357.4024
96.8702,348.7135,100.2037,357.7889
95.3376,349.1175,98.7630,358.1913
93.8202,349.5601,97.3216,358.6067
92.3007,349.9945,95.8837,359.0444
90.7885,350.4668,94.4488,359.4916
89.2753,350.9453,93.0164,359.9525
87.7675,351.4374,91.5856,360.4281
86.2749,351.9645,90.1539,360.9126
84.7792,352.4891,88.7274,361.4171
83.2949,353.0348,87.2996,361.9297
81.8104,353.5854,85.8733,362.4524
80.3277,354.1433,84.4518,362.9924
78.8569,354.7383,83.0299,363.5360
77.3843,355.3292,81.6153,364.1021
75.9221,355.9489,80.2016,364.6750
74.4619,356.5742,78.7965,365.2711
73.0027,357.2148,77.3976,365.8828
71.5597,357.8915,76.0025,366.5062
70.1115,358.5718,74.6165,367.1499
68.6712,359.2670,73.2343,367.8053
67.2404,359.9880,71.8654,368.4885
65.8081,360.7107,70.5039,369.1883
64.3715,361.4394,69.1373,369.8802
62.9354,362.1740,67.7838,370.5986
61.5037,362.9130,66.4339,371.3276
60.0797,363.6787,65.0872,372.0634
58.6532,364.4505,63.7540,372.8239
57.2350,365.2264,62.4191,373.5863
55.8426,366.0583,61.1018,374.3779
54.4478,366.8959,59.7844,375.1711
53.0723,367.7445,58.4876,376.0009
51.7147,368.6332,57.1985,376.8426
50.3601,369.5234,55.9121,377.6904
49.0123,370.4286,54.6476,378.5710
47.6842,371.3645,53.3789,379.4464
46.3549,372.3013,52.1359,380.3588
45.0419,373.2433,50.8990,381.2821
43.7404,374.2035,49.6570,382.1990
42.4349,375.1577,48.4375,383.1469
41.1480,376.1356,47.2132,384.0889
39.8619,377.1148,46.0131,385.0628
38.5804,378.1049,44.8213,386.0467
37.3265,379.1302,43.6264,387.0263
36.0646,380.1538,42.4517,388.0301
34.8236,381.2092,41.2769,389.0322
33.5904,382.2710,40.1233,390.0602
32.3632,383.3512,38.9809,391.0985
31.1661,384.4620,37.8439,392.1429
29.9767,385.5773,36.7229,393.2050
